분류,회사명,종목코드,업종,주요제품,상장일,결산월,대표자명,홈페이지,지역,구글코드
코스닥,해덕파워웨이,102210,선박 및 보트 건조업,선박방향타,2009-05-21,12월,구재고,http://www.haedukpw.com,부산광역시,KOSDAQ:102210
코스닥,SDN,099220,기계장비 및 관련 물품 도매업,"태양광기자재 및 선박용엔진 도매, 태양광발전시스템 구축 및 설계",2009-05-19,12월,최기혁,http://www.sdn-i.com,경기도,KOSDAQ:099220
코스닥,한국정밀기계,101680,특수 목적용 기계 제조업,"금속절삭가공기계(수치제어식 수평보링머신,오면가공기,수직선반,플로우보링머신),산업기계(전용기,공작기계부품) 제조,판매",2009-05-19,12월,하종식,http://www.hnkkorea.com,경상남도,KOSDAQ:101680
코스닥,흥국,010240,특수 목적용 기계 제조업,굴삭기 Roller 및 형단조품,2009-05-12,12월,류명준,http://www.heungkuk.co.kr,충청남도,KOSDAQ:010240
코스닥,한솔신텍,099660,"구조용 금속제품, 탱크 및 증기발생기 제조업",산업용 보일러,2009-04-30,12월,최두회,http://www.seentec.com,경상남도,KOSDAQ:099660
코스닥,우림기계,101170,일반 목적용 기계 제조업,"트랜스미션,감속기,기어전동축 제조",2009-04-28,12월,한규석,http://www.woorimgear.co.kr,경상남도,KOSDAQ:101170
코스닥,티플랙스,081150,기타 금속 가공제품 제조업,"스텐레스봉,판(열간제품) 제조,도매",2009-04-23,12월,김영국,http://www.tplex.co.kr,경기도,KOSDAQ:081150
코스닥,에스티오,098660,봉제의복 제조업,"셔츠,자켓/바지, 타이",2009-04-17,12월,김흥수,http://www.thesto.kr,서울특별시,KOSDAQ:098660
코스닥,에이테크솔루션,071670,특수 목적용 기계 제조업,"대형정밀금형(가전,자동차용 등)",2009-04-17,12월,유영목,http://www.atechsolution.co.kr,경기도,KOSDAQ:071670
코스닥,엔에스브이,095300,일반 목적용 기계 제조업,밸브,2009-04-17,12월,"진채현, 박형준(각자대표이사)",http://www.nsvcorporation.com,부산광역시,KOSDAQ:095300
코스닥,에스앤에스텍,101490,전자부품 제조업,블랭크마스크,2009-04-14,12월,남기수,,대구광역시,KOSDAQ:101490
코스닥,뷰웍스,100120,의료용 기기 제조업,X-Ray Detector,2009-04-10,12월,김후식,http://www.vieworks.com,경기도,KOSDAQ:100120
코스닥,코오롱생명과학,102940,기초 의약물질 및 생물학적 제제 제조업,"항균제, 수처리제, 원료의약 등",2009-04-07,12월,이우석,,경기도,KOSDAQ:102940
코스닥,네오피델리티,101400,반도체 제조업,디지털오디오앰프칩,2009-03-31,12월,김성우,http://www.neofidelity.com,경기도,KOSDAQ:101400
코스닥,파인테크닉스,106240,통신 및 방송 장비 제조업,"휴대폰부품, 소형LCD부품, LED조명기기",2009-03-16,12월,최정혁,http://www.finetechnix.com,경기도,KOSDAQ:106240
코스닥,이수앱지스,086890,의료용품 및 기타 의약 관련제품 제조업,"항체치료제,효소치료제",2009-02-03,12월,이석주,http://www.abxis.com,경기도,KOSDAQ:086890
코스닥,대성파인텍,104040,자동차 신품 부품 제조업,"자동차부품(시트,도어) 제조",2009-01-23,12월,김병준,http://www.dsfinetec.com,경상남도,KOSDAQ:104040
코스닥,유비쿼스홀딩스,078070,기타 금융업,"소프트웨어 개발,정보처리유선,무선통신기기,부품,컴퓨터 도소매,제조",2009-01-23,12월,이상근,http://www.ubiquoss.com,경기도,KOSDAQ:078070
코스닥,메디톡스,086900,기초 의약물질 및 생물학적 제제 제조업,"의약품원료(A형,B형 보툴리늄독소 단백질치료제) 제조,연구,개발",2009-01-16,12월,정현호,http://www.medytox.com,충청북도,KOSDAQ:086900
코스닥,엠게임,058630,소프트웨어 개발 및 공급업,"온라인 게임 개발 및 퍼블리싱(열혈강호온라인,홀릭2,영웅)",2008-12-19,12월,권이형,http://www.mgamecorp.com,서울특별시,KOSDAQ:058630
코스닥,아이컴포넌트,059100,전자부품 제조업,액정평판디스플레이용 플라스틱 박판필름 제조업,2008-12-16,12월,김양국,,경기도,KOSDAQ:059100
코스닥,에이치엘비생명과학,067630,"건축기술, 엔지니어링 및 관련 기술 서비스업","ESCO 사업, 신재생에너지 사업",2008-11-25,12월,김하용,http://www.hlb-ls.com,경기도,KOSDAQ:067630
코스닥,이크레더블,092130,기타 정보 서비스업,"전자신용인증서비스(정보),소프트웨어 개발",2008-10-24,12월,이진옥,http://www.ecredible.co.kr,서울특별시,KOSDAQ:092130
코스닥,SIMPAC Metal,090730,1차 철강 제조업,합금철,2008-10-17,12월,"최진식, 송효석",http://www.simpacanc.com,경상북도,KOSDAQ:090730
코스닥,세운메디칼,100700,의료용품 및 기타 의약 관련제품 제조업,"의료용구(체액배출기,도뇨관) 제조,도매,수출입",2008-09-30,12월,이길환,http://SEWOONMEDICAL.CO.KR,충청남도,KOSDAQ:100700
코스닥,마이크로컨텍솔,098120,전자부품 제조업,"BGA IC Burn-In Socket,DRAM Module Socket",2008-09-23,12월,양승은,http://www.mcsgroup.co.kr,충청남도,KOSDAQ:098120
코스닥,KJ프리텍,083470,플라스틱제품 제조업,"소형 BLU, 정밀 플라스틱 제품",2008-09-18,12월,남정석,http://www.kjpretech.com,경기도,KOSDAQ:083470
코스닥,삼강엠앤티,100090,1차 철강 제조업,"후육강관제조업,조선블록제조업",2008-08-01,12월,송무석,http://www.sam-kang.com/,경상남도,KOSDAQ:100090
코스닥,아이엠,101390,전자부품 제조업,DVD용광픽업등,2008-07-23,12월,손을재,,경기도,KOSDAQ:101390
코스닥,웰크론한텍,076080,특수 목적용 기계 제조업,"에너지절감설비,자동화배합설비,환경설비",2008-07-18,12월,이영규,http://www.welcronhantec.co.kr,경기도,KOSDAQ:076080
코스닥,코리아에스이,101670,"구조용 금속제품, 탱크 및 증기발생기 제조업","영구앵커,교량용케이블,타이케이블",2008-07-15,12월,남홍기,,경기도,KOSDAQ:101670
코스닥,슈프리마에이치큐,094840,기타 금융업,지문인식솔루션및시스템,2008-07-11,12월,이재원,,경기도,KOSDAQ:094840
코스닥,서울옥션,063170,상품 중개업,미술품경매,2008-07-01,12월,이옥경,,서울특별시,KOSDAQ:063170
코스닥,이스트소프트,047560,소프트웨어 개발 및 공급업,"온라인게임(카발온라인),알툴즈S/W,스토리지S/W",2008-07-01,12월,정상원,,서울특별시,KOSDAQ:047560
코스닥,청담러닝,096240,일반 교습 학원,청담어학원,2008-06-27,12월,김영화,http://www.chungdahm.com,서울특별시,KOSDAQ:096240
코스닥,월덱스,101160,전자부품 제조업,반도체용링및전극,2008-06-19,12월,배종식,,경상북도,KOSDAQ:101160
코스닥,쎄트렉아이,099320,"항공기,우주선 및 부품 제조업","소형인공위성,지상시스템",2008-06-13,12월,"박성동, 김병진(각자 대표이사)",,대전광역시,KOSDAQ:099320
코스닥,브리지텍,064480,소프트웨어 개발 및 공급업,"컨택센터솔루션,BcN솔루션,ASP서비스사업",2008-06-04,12월,이상호,http://www.bridgetec.co.kr,서울특별시,KOSDAQ:064480
코스닥,고영,098460,특수 목적용 기계 제조업,전자제품및반도체생산용 3차원 납도포검사장비,2008-06-03,12월,고광일,http://www.kohyoung.com,서울특별시,KOSDAQ:098460
코스닥,조이시티,067000,소프트웨어 개발 및 공급업,온라인게임(프리스타일농구),2008-05-30,12월,조성원,http://www.joycity.com,경기도,KOSDAQ:067000
코스닥,우진비앤지,018620,의약품 제조업,"슈퍼티아,안티펜SM",2008-05-20,12월,"강석진, 강재구(각자 대표이사)",http://www.woogenebng.com,경기도,KOSDAQ:018620
코스닥,테스,095610,특수 목적용 기계 제조업,반도체장비(화학증착장비),2008-05-20,12월,"주숭일, 이재호 (각자 대표이사)",,경기도,KOSDAQ:095610
코스닥,예스24,053280,무점포 소매업,"도서,음반/DVD,화장품",2008-05-07,12월,"김기호, 김석환",,서울특별시,KOSDAQ:053280
코스닥,엘디티,096870,반도체 제조업,"OLED구동IC,LED구동IC,LCD구동IC",2008-05-02,12월,정재천,,충청남도,KOSDAQ:096870
코스닥,메타바이오메드,059210,의료용품 및 기타 의약 관련제품 제조업,"생체분해성봉합사,근관충전재",2008-04-15,12월,오석송,,충청북도,KOSDAQ:059210
코스닥,효성오앤비,097870,"비료, 농약 및 살균, 살충제 제조업","혼합유박비료,유기복합비료,혼합유기질비료",2008-04-08,06월,박태헌,,충청남도,KOSDAQ:097870
코스닥,네패스신소재,087730,합성고무 및 플라스틱 물질 제조업,반도체용EMC(EpoxyMoldingCompound),2008-04-04,12월,"이병구, 고영욱",,전라북도,KOSDAQ:087730
코스닥,텔레필드,091440,통신 및 방송 장비 제조업,광전송장비,2008-02-01,12월,박노택,http://www.telefield.com,경기도,KOSDAQ:091440
코스닥,이트론,096040,컴퓨터 및 주변장치 제조업,컴퓨터 및 주변장치 제조,2008-01-25,12월,노성혁,http://www.e-trons.co.kr,서울특별시,KOSDAQ:096040
코스닥,에스맥,097780,통신 및 방송 장비 제조업,휴대폰용키모듈,2008-01-23,12월,조경숙,,경기도,KOSDAQ:097780
코스닥,에스코넥,096630,통신 및 방송 장비 제조업,WaferProber,2007-12-26,12월,박순관(단독대표이사),http://www.syconnect.co.kr,경기도,KOSDAQ:096630
코스닥,일신바이오,068330,일반 목적용 기계 제조업,초저온냉동고및동결건조기,2007-12-26,12월,홍성대,,경기도,KOSDAQ:068330
코스닥,서원인텍,093920,통신 및 방송 장비 제조업,휴대폰용키패드및부자재,2007-12-20,12월,김재윤,http://seowonintech.co.kr,경기도,KOSDAQ:093920
코스닥,이씨에스,067010,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컨택센터용교환시스템,업무용교환시스템",2007-12-18,03월,현해남,,서울특별시,KOSDAQ:067010
코스닥,대창솔루션,096350,"구조용 금속제품, 탱크 및 증기발생기 제조업",내연기관구조재(선박엔진용MBS),2007-12-17,12월,"박정호, 김대성",,부산광역시,KOSDAQ:096350
코스닥,아이에스이커머스,069920,무점포 소매업,"해외, 국내 상품 소싱 및 판매대행 서비스",2007-12-05,12월,김응상,http://www.isecommerce.co.kr,서울특별시,KOSDAQ:069920
코스닥,알에프세미,096610,반도체 제조업,"마이크로폰용ECMChip,RFFilter",2007-11-20,12월,이진효,,대전광역시,KOSDAQ:096610
코스닥,디엔에프,092070,기타 화학제품 제조업,반도체배선박막재료(알루미늄전구체),2007-11-16,12월,김명운,,대전광역시,KOSDAQ:092070
코스닥,일진파워,094820,전기 및 통신 공사업,"열교환기,압력용기",2007-11-06,12월,이광섭,http://ijeng.com,울산광역시,KOSDAQ:094820
코스닥,비엠티,086670,일반 목적용 기계 제조업,"정밀계장용피팅및밸브류,전원분배장치(MCPD)",2007-11-02,12월,윤종찬,http://superlok.com,경상남도,KOSDAQ:086670
코스닥,이엘케이,094190,전자부품 제조업,터치패널모듈,2007-10-29,12월,신동혁,http://www.elk.co.kr,대전광역시,KOSDAQ:094190
코스닥,이엠코리아,095190,특수 목적용 기계 제조업,CNC공작기계등,2007-10-29,12월,강삼수,,경상남도,KOSDAQ:095190
코스닥,현우산업,092300,전자부품 제조업,인쇄회로판(PCB),2007-10-24,12월,문병선,,인천광역시,KOSDAQ:092300
코스닥,다믈멀티미디어,093640,반도체 제조업,멀티미디어반도체,2007-10-19,12월,정연홍,,경기도,KOSDAQ:093640
코스닥,에스에너지,095910,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","태양광발전시스템,태양전지모듈",2007-10-16,12월,홍성민,http://www.s-energy.co.kr,경기도,KOSDAQ:095910
코스닥,성우전자,081580,통신 및 방송 장비 제조업,휴대폰금속프레스부품(전자파차단ShieldCan),2007-10-12,12월,조성면,,경기도,KOSDAQ:081580
코스닥,엘엠에스,073110,사진장비 및 광학기기 제조업,프리즘시트,2007-10-12,12월,조성민,,경기도,KOSDAQ:073110
코스닥,제이엠티,094970,전자부품 제조업,LCD패널용PBA,2007-10-12,12월,정수연,,경기도,KOSDAQ:094970
코스닥,오디텍,080520,반도체 제조업,"광반도체,소자및모듈",2007-10-08,12월,박병근,http://www.od-tech.com,전라북도,KOSDAQ:080520
코스닥,ISC,095340,전자부품 제조업,반도체테스트소켓,2007-10-01,12월,"정영배, 박석순, 이상동",http://isc21.kr,경기도,KOSDAQ:095340
코스닥,네오티스,085910,자동차 신품 부품 제조업,"마이크로비트,샤프트",2007-10-01,12월,권은영,http://www.neotis.co.kr,경기도,KOSDAQ:085910
코스닥,미래나노텍,095500,플라스틱제품 제조업,LCDBLU용광학필름,2007-10-01,12월,김철영,,충청북도,KOSDAQ:095500
코스닥,상보,027580,전자부품 제조업,"광학필름,윈도우필름,미디어필름",2007-10-01,12월,김상근,http://www.e-sbk.com,경기도,KOSDAQ:027580
코스닥,바이오톡스텍,086040,자연과학 및 공학 연구개발업,"안전성평가,유효성평가",2007-09-21,12월,강종구,http://www.biotoxtech.com,충청북도,KOSDAQ:086040
코스닥,연이정보통신,090740,전자부품 제조업,"LCD,PDP및단말기용PBA",2007-09-19,12월,이종전,http://www.younyi.co.kr,충청남도,KOSDAQ:090740
코스닥,옴니시스템,057540,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","전자식전력량계,설비미터,원격검침시스템",2007-09-19,12월,박혜린,http://www.omnisystem.co.kr,경기도,KOSDAQ:057540
코스닥,푸른기술,094940,컴퓨터 및 주변장치 제조업,"금융자동화기기모듈,역무자동화기기모듈,특수단말시스템",2007-09-14,12월,함현철,http://www.puloon.co.kr,서울특별시,KOSDAQ:094940
코스닥,웨이브일렉트로,095270,통신 및 방송 장비 제조업,이동통신중계기용전력증폭기,2007-09-12,12월,"박천석,이순환(각자대표)",http://www.wavetc.com,경기도,KOSDAQ:095270
코스닥,빅솔론,093190,컴퓨터 및 주변장치 제조업,"POS용프린터,프린팅메카니즘",2007-08-20,12월,"김형근, 김장환",http://www.bixolon.com,경기도,KOSDAQ:093190
코스닥,한솔넥스지,081970,소프트웨어 개발 및 공급업,"보안관제서비스,인터넷정보보안제품",2007-08-20,12월,박상준,http://www.nexg.net,서울특별시,KOSDAQ:081970
코스닥,S&K폴리텍,091340,전자부품 제조업,고밀도폴리우레탄폼시트,2007-07-30,12월,강원형,http://www.snkpolytec.com,경기도,KOSDAQ:091340
코스닥,네오디안테크놀로지,072770,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",무선인터넷플랫폼,2007-07-25,12월,이현진,http://www.neodian.co.kr,서울특별시,KOSDAQ:072770
코스닥,갤럭시아컴즈,094480,소프트웨어 개발 및 공급업,전자결제,2007-07-20,12월,김용광,http://www.varovision.com,서울특별시,KOSDAQ:094480
코스닥,에코프로,086520,기타 화학제품 제조업,"환경소재,화학필터,이차전지소재등",2007-07-20,12월,이동채,http://www.ecopro.co.kr,충청북도,KOSDAQ:086520
코스닥,MP그룹,065150,음·식료품 및 담배 도매업,외식 프랜차이즈사업 및 식자재 유통,2007-07-18,12월,최병민,http://www.mrpizza.co.kr,서울특별시,KOSDAQ:065150
코스닥,컴투스,078340,소프트웨어 개발 및 공급업,모바일게임,2007-07-06,12월,송병준,http://www.com2us.com,서울특별시,KOSDAQ:078340
코스닥,네오위즈,095660,소프트웨어 개발 및 공급업,"피망,스페셜포스",2007-07-02,12월,이기원,http://www.neowizgames.com,경기도,KOSDAQ:095660
코스닥,넥스트칩,092600,반도체 제조업,영상처리용 시스템반도체,2007-06-26,12월,김경수,http://www.nextchip.com,경기도,KOSDAQ:092600
코스닥,엔텔스,069410,소프트웨어 개발 및 공급업,운용지원솔루션,2007-06-20,12월,심재희,http://www.ntels.com,서울특별시,KOSDAQ:069410
코스닥,풍강,093380,기타 금속 가공제품 제조업,자동차용너트류,2007-06-01,08월,김진용,http://www.pungkang.co.kr,경기도,KOSDAQ:093380
